0 0.5 0 0 0 0.00838137
0.01 0.5 -0.000217637 0.0237426 0.0237436 0.00829897
0.02 0.5 -0.000745684 0.0453788 0.0453849 0.0081313
0.03 0.5 -0.00167335 0.0650209 0.0650424 0.00797068
0.04 0.5 -0.00296477 0.0827839 0.082837 0.00781548
0.05 0.5 -0.00459174 0.098789 0.0988957 0.0076494
0.06 0.5 -0.00653591 0.113164 0.113352 0.00746799
0.07 0.5 -0.00877512 0.126038 0.126343 0.00726567
0.08 0.5 -0.0112857 0.137542 0.138004 0.00703676
0.09 0.5 -0.0140431 0.147804 0.14847 0.00677601
0.1 0.5 -0.0170225 0.156947 0.157868 0.00647865
0.11 0.5 -0.0201989 0.16509 0.166321 0.00614035
0.12 0.5 -0.0235479 0.17234 0.173942 0.00575725
0.13 0.5 -0.0270458 0.178797 0.180831 0.00532588
0.14 0.5 -0.0306701 0.184549 0.18708 0.0048431
0.15 0.5 -0.0343998 0.189672 0.192766 0.00430618
0.16 0.5 -0.0382153 0.19423 0.197954 0.00371272
0.17 0.5 -0.0420986 0.198276 0.202696 0.00306055
0.18 0.5 -0.0460334 0.201853 0.207036 0.00234786
0.19 0.5 -0.0500049 0.204992 0.211002 0.00157311
0.2 0.5 -0.0539997 0.207713 0.214618 0.000735077
0.21 0.5 -0.0580057 0.210032 0.217895 -0.000167147
0.22 0.5 -0.0620123 0.211955 0.22084 -0.00113414
0.23 0.5 -0.0660096 0.213482 0.223454 -0.00216611
0.24 0.5 -0.0699888 0.214609 0.225733 -0.00326289
0.25 0.5 -0.0739421 0.215329 0.227671 -0.00442384
0.26 0.5 -0.077862 0.21563 0.229257 -0.00564788
0.27 0.5 -0.0817421 0.215502 0.230484 -0.00693344
0.28 0.5 -0.085576 0.214931 0.231341 -0.00827838
0.29 0.5 -0.0893583 0.213904 0.231819 -0.00968004
0.3 0.5 -0.0930836 0.212409 0.23191 -0.0111352
0.31 0.5 -0.0967474 0.210434 0.231608 -0.0126399
0.32 0.5 -0.100345 0.207969 0.230911 -0.0141898
0.33 0.5 -0.103874 0.205005 0.229819 -0.0157799
0.34 0.5 -0.107329 0.201536 0.228334 -0.0174046
0.35 0.5 -0.110708 0.197558 0.226463 -0.0190576
0.36 0.5 -0.11401 0.193069 0.224219 -0.0207324
0.37 0.5 -0.117232 0.18807 0.221616 -0.0224221
0.38 0.5 -0.120376 0.182563 0.218677 -0.0241196
0.39 0.5 -0.123441 0.176554 0.215427 -0.0258167
0.4 0.5 -0.126427 0.17005 0.211898 -0.0275044
0.41 0.5 -0.129335 0.163062 0.208126 -0.0291744
0.42 0.5 -0.132167 0.155602 0.204157 -0.0308183
0.43 0.5 -0.134926 0.147687 0.200041 -0.0324274
0.44 0.5 -0.137617 0.139332 0.195836 -0.0339931
0.45 0.5 -0.140243 0.130554 0.191605 -0.0355069
0.46 0.5 -0.142811 0.121375 0.187421 -0.0369605
0.47 0.5 -0.145327 0.111812 0.183362 -0.0383457
0.48 0.5 -0.147798 0.101885 0.179513 -0.0396547
0.49 0.5 -0.150232 0.0916163 0.175964 -0.0408802
0.5 0.5 -0.152638 0.0810237 0.17281 -0.042015
0.51 0.5 -0.155024 0.0701265 0.170147 -0.0430527
0.52 0.5 -0.1574 0.0589423 0.168074 -0.0439871
0.53 0.5 -0.159774 0.0474869 0.166681 -0.0448123
0.54 0.5 -0.162156 0.0357746 0.166056 -0.0455232
0.55 0.5 -0.164557 0.0238173 0.166271 -0.0461159
0.56 0.5 -0.166986 0.0116253 0.16739 -0.0465872
0.57 0.5 -0.169448 -0.000794323 0.16945 -0.0469285
0.58 0.5 -0.171939 -0.0134412 0.172464 -0.0471261
0.59 0.5 -0.174458 -0.026318 0.176432 -0.0471866
0.6 0.5 -0.177031 -0.0394222 0.181367 -0.0471257
0.61 0.5 -0.179675 -0.0527515 0.187258 -0.0469314
0.62 0.5 -0.182378 -0.0663104 0.194059 -0.0465905
0.63 0.5 -0.185126 -0.0801052 0.201714 -0.0461041
0.64 0.5 -0.187908 -0.094141 0.210171 -0.0454715
0.65 0.5 -0.190709 -0.108421 0.219374 -0.0446907
0.66 0.5 -0.193508 -0.122946 0.229262 -0.04376
0.67 0.5 -0.196279 -0.137712 0.239771 -0.0426781
0.68 0.5 -0.198984 -0.152708 0.250828 -0.0414443
0.69 0.5 -0.20158 -0.167914 0.262354 -0.0400584
0.7 0.5 -0.204013 -0.183297 0.274261 -0.0385212
0.71 0.5 -0.206218 -0.198808 0.286444 -0.0368343
0.72 0.5 -0.20812 -0.214379 0.298785 -0.0350011
0.73 0.5 -0.209634 -0.229922 0.311143 -0.0330266
0.74 0.5 -0.210662 -0.245318 0.323356 -0.0309182
0.75 0.5 -0.211099 -0.260422 0.335235 -0.028686
0.76 0.5 -0.210831 -0.275057 0.346563 -0.0263436
0.77 0.5 -0.20974 -0.289008 0.357095 -0.023908
0.78 0.5 -0.207706 -0.302031 0.366557 -0.0214002
0.79 0.5 -0.20461 -0.313847 0.374654 -0.0188437
0.8 0.5 -0.200344 -0.324156 0.381071 -0.016268
0.81 0.5 -0.194819 -0.332635 0.385487 -0.013711
0.82 0.5 -0.187974 -0.338946 0.38758 -0.0112116
0.83 0.5 -0.179779 -0.34275 0.387038 -0.00880863
0.84 0.5 -0.170239 -0.343727 0.383574 -0.00654298
0.85 0.5 -0.159407 -0.341587 0.376952 -0.00445517
0.86 0.5 -0.147386 -0.336101 0.366996 -0.002583
0.87 0.5 -0.134333 -0.327109 0.353618 -0.00095981
0.88 0.5 -0.120457 -0.314548 0.336824 0.000388732
0.89 0.5 -0.106017 -0.298464 0.316734 0.00144635
0.9 0.5 -0.0913122 -0.279018 0.29358 0.00220284
0.91 0.5 -0.0766888 -0.256482 0.267702 0.0026504
0.92 0.5 -0.0625031 -0.23123 0.239529 0.00281712
0.93 0.5 -0.049071 -0.203756 0.209581 0.00275199
0.94 0.5 -0.036691 -0.174651 0.178463 0.00246622
