0.5 0 4.33681e-19 -1.69407e-21 4.33684e-19 0.0135192
0.5 0.02 -0.0182338 0.000141623 0.0182343 0.0135319
0.5 0.04 -0.0349308 0.000358258 0.0349326 0.013536
0.5 0.06 -0.0504455 0.000617526 0.0504493 0.0134988
0.5 0.08 -0.0650435 0.000878224 0.0650495 0.0134121
0.5 0.1 -0.0789432 0.00114458 0.0789515 0.0132577
0.5 0.12 -0.0923117 0.00144933 0.0923231 0.0130153
0.5 0.14 -0.105263 0.00185027 0.105279 0.0126614
0.5 0.16 -0.11785 0.00242305 0.117875 0.0121699
0.5 0.18 -0.130057 0.00325377 0.130098 0.0115128
0.5 0.2 -0.141796 0.00443103 0.141866 0.0106606
0.5 0.22 -0.152906 0.00603783 0.153025 0.00958407
0.5 0.24 -0.163159 0.0081437 0.163362 0.00825634
0.5 0.26 -0.172278 0.0107978 0.172616 0.00665512
0.5 0.28 -0.179951 0.0140232 0.180497 0.0047658
0.5 0.3 -0.185868 0.0178136 0.186719 0.00258428
0.5 0.32 -0.189738 0.022132 0.191025 0.000119432
0.5 0.34 -0.191328 0.0269126 0.193211 -0.00260544
0.5 0.36 -0.190475 0.0320654 0.193156 -0.00555234
0.5 0.38 -0.187111 0.0374821 0.190828 -0.00866982
0.5 0.4 -0.181258 0.0430444 0.186299 -0.0118958
0.5 0.42 -0.173031 0.0486316 0.179736 -0.0151612
0.5 0.44 -0.162621 0.0541289 0.171393 -0.0183946
0.5 0.46 -0.150274 0.059433 0.1616 -0.0215259
0.5 0.48 -0.136276 0.0644558 0.150751 -0.0244906
0.5 0.5 -0.120928 0.0691273 0.139292 -0.0272325
0.5 0.52 -0.104525 0.0733951 0.12772 -0.0297058
0.5 0.54 -0.0873486 0.0772228 0.11659 -0.0318756
0.5 0.56 -0.0696499 0.080588 0.106515 -0.0337182
0.5 0.58 -0.0516479 0.0834782 0.0981638 -0.0352206
0.5 0.6 -0.0335256 0.0858879 0.0921992 -0.0363793
0.5 0.62 -0.0154307 0.0878141 0.0891595 -0.037199
0.5 0.64 0.00252202 0.089254 0.0892897 -0.0376916
0.5 0.66 0.0202485 0.090202 0.0924467 -0.037875
0.5 0.68 0.0376939 0.0906451 0.09817 -0.037772
0.5 0.7 0.0548342 0.0905605 0.105868 -0.0374092
0.5 0.72 0.0716846 0.0899127 0.114991 -0.0368161
0.5 0.74 0.08832 0.0886486 0.125136 -0.0360245
0.5 0.76 0.104917 0.0866922 0.136099 -0.0350671
0.5 0.78 0.12183 0.083938 0.147946 -0.0339765
0.5 0.8 0.139723 0.0802442 0.161126 -0.0327832
0.5 0.82 0.159768 0.0754319 0.17668 -0.0315135
0.5 0.84 0.18392 0.0692961 0.196542 -0.0301871
0.5 0.86 0.215229 0.0616435 0.223882 -0.0288163
0.5 0.88 0.258084 0.0523667 0.263343 -0.0274067
0.5 0.9 0.31818 0.0415738 0.320884 -0.0259595
0.5 0.92 0.40186 0.0297223 0.402958 -0.0244937
0.5 0.94 0.514572 0.0178557 0.514882 -0.0230061
0.5 0.96 0.657734 0.00729608 0.657774 -0.0217012
0.5 0.98 0.826862 0.000821674 0.826863 -0.020141
0.5 1 1 -2.71051e-20 1 -0.0191306
