0 0.5 0 0 0 -0.00323352
0.02 0.5 -0.00130141 0.0279366 0.0279669 -0.00361535
0.04 0.5 -0.00368972 0.0522747 0.0524048 -0.00432596
0.06 0.5 -0.00737776 0.0731983 0.0735691 -0.00493987
0.08 0.5 -0.0121498 0.0909302 0.0917384 -0.00547743
0.1 0.5 -0.0178061 0.105716 0.107206 -0.0059608
0.12 0.5 -0.0241659 0.117812 0.120265 -0.00641182
0.14 0.5 -0.0310687 0.127471 0.131202 -0.00685056
0.16 0.5 -0.0383756 0.134933 0.140284 -0.0072944
0.18 0.5 -0.0459683 0.140422 0.147755 -0.00775754
0.2 0.5 -0.0537484 0.144136 0.153832 -0.00825078
0.22 0.5 -0.0616357 0.146248 0.158705 -0.00878144
0.24 0.5 -0.0695659 0.1469 0.16254 -0.00935349
0.26 0.5 -0.0774884 0.146209 0.165474 -0.00996762
0.28 0.5 -0.0853641 0.144264 0.167628 -0.0106214
0.3 0.5 -0.0931629 0.141131 0.169107 -0.0113094
0.32 0.5 -0.100861 0.136853 0.170005 -0.0120233
0.34 0.5 -0.108441 0.131457 0.170412 -0.0127521
0.36 0.5 -0.115886 0.124954 0.17042 -0.0134818
0.38 0.5 -0.123181 0.117346 0.170128 -0.0141962
0.4 0.5 -0.13031 0.108624 0.169646 -0.0148764
0.42 0.5 -0.137254 0.0987776 0.169102 -0.015501
0.44 0.5 -0.143988 0.0877929 0.168642 -0.0160468
0.46 0.5 -0.150484 0.0756586 0.168433 -0.0164889
0.48 0.5 -0.156702 0.0623686 0.168658 -0.0168007
0.5 0.5 -0.162596 0.0479255 0.169512 -0.0169554
0.52 0.5 -0.168104 0.0323453 0.171187 -0.0169256
0.54 0.5 -0.173152 0.0156615 0.173859 -0.0166853
0.56 0.5 -0.177651 -0.00206936 0.177663 -0.016209
0.58 0.5 -0.181492 -0.02076 0.182676 -0.0154784
0.6 0.5 -0.184555 -0.0402849 0.188901 -0.0144803
0.62 0.5 -0.186696 -0.0604732 0.196246 -0.0132051
0.64 0.5 -0.187754 -0.0810981 0.20452 -0.0116536
0.66 0.5 -0.187548 -0.101868 0.213428 -0.00983762
0.68 0.5 -0.185889 -0.122415 0.222576 -0.00778187
0.7 0.5 -0.182582 -0.142288 0.231479 -0.00552609
0.72 0.5 -0.177441 -0.160952 0.239564 -0.00312608
0.74 0.5 -0.170305 -0.177781 0.24619 -0.000654048
0.76 0.5 -0.161059 -0.192078 0.250667 0.00180245
0.78 0.5 -0.149663 -0.203093 0.252281 0.00414339
0.8 0.5 -0.136181 -0.210064 0.250344 0.00626126
0.82 0.5 -0.120808 -0.212271 0.24424 0.00804832
0.84 0.5 -0.103895 -0.209104 0.233492 0.00940564
0.86 0.5 -0.0859611 -0.200138 0.217818 0.0102531
0.88 0.5 -0.0676855 -0.185207 0.197188 0.0105385
0.9 0.5 -0.0498802 -0.164457 0.171855 0.0102447
0.92 0.5 -0.0334416 -0.138368 0.142352 0.00939094
0.94 0.5 -0.0192875 -0.107737 0.10945 0.00802944
0.96 0.5 -0.00829231 -0.0736158 0.0740814 0.00623424
0.98 0.5 -0.00186418 -0.037194 0.0372407 0.00345451
1 0.5 0 0 0 0.00167065
